timestamp,name,rssi
2013-06-02 16:55:06.170000,Mother,-87
2013-06-02 16:57:06.044000,Mother,-84
2013-06-02 16:58:13.095000,Mother,-89
2013-06-02 16:59:06.400000,Mother,-91
2013-06-02 17:00:09.415000,Mother,-89
2013-06-02 17:01:08.858000,Mother,-85
2013-06-02 17:03:13.507000,Mother,-91
2013-06-02 17:08:06.781000,Mother,-85
2013-06-02 17:09:10.366000,Mother,-85
2013-06-02 17:10:09.090000,Mother,-86
2013-06-02 17:11:07.176000,Mother,-86
2013-06-02 17:13:08.949000,Mother,-83
2013-06-02 17:14:08.566000,Mother,-86
2013-06-02 17:15:11.004000,Mother,-87
2013-06-02 17:16:08.631000,Mother,-86
2013-06-02 17:17:09.317000,Mother,-86
2013-06-02 17:18:14.387000,Mother,-85
2013-06-02 17:19:11.584000,Mother,-87
2013-06-02 17:20:11.446000,Mother,-86
2013-06-02 17:21:08.199000,Mother,-85
2013-06-02 17:22:09.988000,Mother,-85
2013-06-02 17:24:10.735000,Mother,-85
2013-06-02 17:25:08.808000,Mother,-84
2013-06-02 17:26:10.917000,Mother,-88
2013-06-02 17:27:31.545000,Mother,-87
2013-06-02 17:29:32.554000,Mother,-85
2013-06-02 17:30:09.670000,Mother,-85
2013-06-02 17:31:11.115000,Mother,-85
2013-06-02 17:32:11.118000,Mother,-88
2013-06-02 17:33:08.279000,Mother,-84
2013-06-02 17:34:08.811000,Mother,-88
2013-06-02 17:36:11.014000,Mother,-87
2013-06-02 17:37:11.355000,Mother,-88
2013-06-02 17:38:08.250000,Mother,-87
2013-06-02 17:39:08.592000,Mother,-87
2013-06-02 17:40:12.826000,Mother,-85
2013-06-02 17:41:10.737000,Mother,-84
2013-06-02 17:42:14.957000,Mother,-87
2013-06-02 17:43:10.784000,Mother,-83
2013-06-02 17:44:11.271000,Mother,-86
2013-06-02 17:45:14.283000,Mother,-86
2013-06-02 17:46:13.397000,Mother,-85
2013-06-02 17:47:10.424000,Mother,-87
2013-06-02 17:48:11.694000,Mother,-90
2013-06-02 17:50:16.646000,Mother,-87
2013-06-02 17:51:10.638000,Mother,-87
2013-06-02 17:52:08.851000,Mother,-85
2013-06-02 17:52:53.166000,Mother,-87
2013-06-02 17:54:53.616000,Mother,-82
2013-06-02 17:56:50.249000,Mother,-83
2013-06-02 17:57:53.236000,Mother,-88
2013-06-02 17:58:49.265000,Mother,-86
2013-06-02 17:59:50.601000,Mother,-87
2013-06-02 17:59:55.734000,Mother,-85
2013-06-02 18:02:49.308000,Mother,-87
2013-06-02 18:03:50.415000,Mother,-85
2013-06-02 18:04:50.999000,Mother,-85
2013-06-02 18:05:53.594000,Mother,-84
2013-06-02 18:06:50.764000,Mother,-86
2013-06-02 18:07:54.496000,Mother,-88
2013-06-02 18:08:53.223000,Mother,-85
2013-06-02 18:09:52.101000,Mother,-85
2013-06-02 18:10:49.155000,Mother,-84
2013-06-02 18:11:51.076000,Mother,-84
2013-06-02 18:12:53.865000,Mother,-84
2013-06-02 18:13:53.687000,Mother,-86
2013-06-02 18:14:56.675000,Mother,-88
2013-06-02 18:15:51.605000,Mother,-87
2013-06-02 18:17:52.965000,Mother,-85
2013-06-02 18:18:50.241000,Mother,-86
2013-06-02 18:19:50.564000,Mother,-88
2013-06-02 18:20:53.496000,Mother,-84
2013-06-02 18:21:53.045000,Mother,-86
2013-06-02 18:22:52.465000,Mother,-86
2013-06-02 18:24:49.269000,Mother,-86
2013-06-02 18:25:50.860000,Mother,-86
2013-06-02 18:26:51.006000,Mother,-87
2013-06-02 18:27:50.084000,Mother,-85
2013-06-02 18:29:37.840000,Mother,-85
2013-06-02 18:30:37.605000,Mother,-86
2013-06-02 18:31:29.810000,Mother,-87
2013-06-02 18:32:30.081000,Mother,-86
2013-06-02 18:33:29.978000,Mother,-88
2013-06-02 18:34:32.202000,Mother,-86
2013-06-02 18:36:33.986000,Mother,-87
2013-06-02 18:37:29.985000,Mother,-85
2013-06-02 18:38:29.816000,Mother,-85
2013-06-02 18:41:00.404000,Mother,-88
2013-06-02 18:43:02.979000,Mother,-86
2013-06-02 18:44:02.973000,Mother,-88
2013-06-02 18:45:02.486000,Mother,-85
2013-06-02 18:46:00.570000,Mother,-87
2013-06-02 18:47:03.001000,Mother,-84
2013-06-02 18:48:03.627000,Mother,-86
2013-06-02 18:49:01.301000,Mother,-83
2013-06-02 18:49:06.244000,Mother,-86
2013-06-02 18:50:00.726000,Mother,-87
2013-06-02 18:51:01.394000,Mother,-85
2013-06-02 18:52:03.671000,Mother,-85
2013-06-02 18:53:01.144000,Mother,-87
2013-06-02 18:55:00.878000,Mother,-86
2013-06-02 18:56:01.101000,Mother,-86
2013-06-02 18:57:01.897000,Mother,-87
2013-06-02 18:58:02.216000,Mother,-85
2013-06-02 18:59:00.787000,Mother,-86
2013-06-02 19:03:00.906000,Mother,-87
2013-06-02 19:04:02.789000,Mother,-84
2013-06-02 19:05:06.446000,Mother,-90
2013-06-02 19:06:00.915000,Mother,-86
2013-06-02 19:07:02.198000,Mother,-85
2013-06-02 19:08:00.791000,Mother,-84
2013-06-02 19:09:03.436000,Mother,-86
2013-06-02 19:10:06.917000,Mother,-88
2013-06-02 19:11:00.857000,Mother,-89
2013-06-02 19:12:01.017000,Mother,-87
2013-06-02 19:13:03.136000,Mother,-86
2013-06-02 19:14:03.369000,Mother,-88
2013-06-02 19:15:01.176000,Mother,-84
2013-06-02 19:16:01.168000,Mother,-84
2013-06-02 19:17:03.786000,Mother,-86
2013-06-02 19:18:00.639000,Mother,-88
2013-06-02 19:18:44.961000,Mother,-90
2013-06-02 19:20:43.129000,Mother,-85
2013-06-02 19:22:43.066000,Mother,-85
2013-06-02 19:23:45.587000,Mother,-86
2013-06-02 19:24:48.625000,Mother,-85
2013-06-02 19:25:47.923000,Mother,-85
2013-06-02 19:26:45.515000,Mother,-83
2013-06-02 19:27:42.931000,Mother,-85
2013-06-02 19:28:43.400000,Mother,-85
2013-06-02 19:29:42.101000,Mother,-87
2013-06-02 19:30:44.148000,Mother,-89
2013-06-02 19:31:43.341000,Mother,-83
2013-06-02 19:32:47.058000,Mother,-83
2013-06-02 19:34:42.644000,Mother,-85
2013-06-02 19:35:42.653000,Mother,-88
2013-06-02 19:36:43.085000,Mother,-85
2013-06-02 19:37:43.570000,Mother,-84
2013-06-02 19:38:45.807000,Mother,-86
2013-06-02 19:39:42.528000,Mother,-86
2013-06-02 19:40:44.975000,Mother,-87
2013-06-02 19:41:42.835000,Mother,-85
2013-06-02 19:42:45.415000,Mother,-86
2013-06-02 19:43:43.314000,Mother,-83
2013-06-02 19:45:43.159000,Mother,-83
2013-06-02 19:46:42.930000,Mother,-87
2013-06-02 19:47:46.137000,Mother,-85
2013-06-02 19:48:43.009000,Mother,-85
2013-06-02 19:49:42.531000,Mother,-84
2013-06-02 19:50:43.337000,Mother,-83
2013-06-02 19:51:46.985000,Mother,-84
2013-06-02 19:52:42.974000,Mother,-87
2013-06-02 19:53:43.950000,Mother,-85
2013-06-02 19:54:45.624000,Mother,-86
2013-06-02 19:55:43.690000,Mother,-85
2013-06-02 19:56:45.855000,Mother,-86
2013-06-02 19:57:41.226000,Mother,-86
2013-06-02 19:58:44.771000,Mother,-85
2013-06-02 19:59:45.355000,Mother,-86
2013-06-02 20:00:45.725000,Mother,-87
2013-06-02 20:01:42.696000,Mother,-87
2013-06-02 20:02:46.095000,Mother,-85
2013-06-02 20:03:46.176000,Mother,-86
2013-06-02 20:04:44.982000,Mother,-87
2013-06-02 20:05:42.746000,Mother,-88
2013-06-02 20:06:45.388000,Mother,-84
2013-06-02 20:07:45.424000,Mother,-85
2013-06-02 20:08:44.976000,Mother,-86
2013-06-02 20:09:45.506000,Mother,-86
2013-06-02 20:10:45.186000,Mother,-85
2013-06-02 20:11:44.439000,Mother,-83
2013-06-02 20:12:45.456000,Mother,-88
2013-06-02 20:13:45.383000,Mother,-85
2013-06-02 20:14:45.641000,Mother,-86
2013-06-02 20:15:45.375000,Mother,-84
2013-06-02 20:16:42.846000,Mother,-84
2013-06-02 20:17:42.934000,Mother,-87
2013-06-02 20:18:45.303000,Mother,-87
2013-06-02 20:19:45.415000,Mother,-87
2013-06-02 20:20:45.438000,Mother,-88
2013-06-02 20:21:44.756000,Mother,-85
2013-06-02 20:22:45.355000,Mother,-84
2013-06-02 20:23:41.569000,Mother,-87
2013-06-02 20:24:43.126000,Mother,-87
2013-06-02 20:25:45.564000,Mother,-86
2013-06-02 20:26:42.957000,Mother,-87
2013-06-02 20:27:42.829000,Mother,-87
2013-06-02 20:28:41.474000,Mother,-84
2013-06-02 20:28:41.724000,Mother,-85
2013-06-02 20:29:45.193000,Mother,-84
2013-06-02 20:30:47.843000,Mother,-88
2013-06-02 20:31:45.194000,Mother,-84
2013-06-02 20:32:42.930000,Mother,-88
2013-06-02 20:33:45.010000,Mother,-85
2013-06-02 20:34:45.984000,Mother,-88
2013-06-02 20:35:43.089000,Mother,-88
2013-06-02 20:36:45.595000,Mother,-85
2013-06-02 20:37:43.426000,Mother,-88
2013-06-02 20:38:46.007000,Mother,-87
2013-06-02 20:38:49.794000,Mother,-89
2013-06-02 20:39:44.775000,Mother,-88
2013-06-02 20:40:48.837000,Mother,-87
2013-06-02 20:41:43.585000,Mother,-86
2013-06-02 20:42:43.120000,Mother,-84
2013-06-02 20:43:45.826000,Mother,-85
2013-06-02 20:44:42.818000,Mother,-87
2013-06-02 20:45:45.057000,Mother,-87
2013-06-02 20:46:44.900000,Mother,-85
2013-06-02 20:47:43.384000,Mother,-85
2013-06-02 20:49:42.697000,Mother,-87
2013-06-02 20:50:42.645000,Mother,-87
2013-06-02 20:51:48.376000,Mother,-87
2013-06-02 20:52:45.657000,Mother,-85
2013-06-02 20:53:45.229000,Mother,-87
2013-06-02 20:54:47.145000,Mother,-88
2013-06-02 20:55:42.758000,Mother,-86
2013-06-02 20:56:45.847000,Mother,-83
2013-06-02 20:57:42.979000,Mother,-88
2013-06-02 20:58:44.484000,Mother,-86
2013-06-02 20:59:43.195000,Mother,-87
2013-06-02 21:00:43.910000,Mother,-86
2013-06-02 21:01:46.617000,Mother,-86
2013-06-02 21:03:25.052000,Mother,-87
2013-06-02 21:04:25.116000,Mother,-86
2013-06-02 21:05:23.185000,Mother,-89
2013-06-02 21:06:23.276000,Mother,-87
2013-06-02 21:07:25.587000,Mother,-89
2013-06-02 21:08:26.945000,Mother,-85
2013-06-02 21:09:22.651000,Mother,-87
2013-06-02 21:10:29.954000,Mother,-88
2013-06-02 21:11:22.491000,Mother,-86
2013-06-02 21:12:24.966000,Mother,-86
2013-06-02 21:13:22.651000,Mother,-90
2013-06-02 21:14:24.249000,Mother,-87
2013-06-02 21:15:23.014000,Mother,-88
2013-06-02 21:16:23.997000,Mother,-88
2013-06-02 21:17:24.966000,Mother,-88
2013-06-02 21:17:25.474000,Mother,-85
2013-06-02 21:18:29.216000,Mother,-88
2013-06-02 21:19:24.107000,Mother,-84
2013-06-02 21:20:24.291000,Mother,-84
2013-06-02 21:21:27.463000,Mother,-85
2013-06-02 21:22:46.830000,Mother,-87
2013-06-02 21:25:44.307000,Mother,-85
2013-06-02 21:26:42.834000,Mother,-84
2013-06-02 21:27:45.268000,Mother,-87
2013-06-02 21:28:45.800000,Mother,-87
2013-06-02 21:29:43.413000,Mother,-88
2013-06-02 21:30:44.858000,Mother,-87
2013-06-02 21:31:44.865000,Mother,-84
2013-06-02 21:32:43.038000,Mother,-85
2013-06-02 21:33:24.767000,Mother,-85
2013-06-02 21:34:25.335000,Mother,-87
2013-06-02 21:35:26.825000,Mother,-88
2013-06-02 21:36:28.795000,Mother,-88
2013-06-02 21:37:25.027000,Mother,-85
2013-06-02 21:39:23.516000,Mother,-85
2013-06-02 21:40:25.665000,Mother,-86
2013-06-02 21:41:23.727000,Mother,-86
2013-06-02 21:42:24.961000,Mother,-88
2013-06-02 21:43:28.025000,Mother,-86
2013-06-02 21:44:24.804000,Mother,-88
2013-06-02 21:45:27.017000,Mother,-88
2013-06-02 21:46:27.314000,Mother,-87
2013-06-02 21:47:26.616000,Mother,-87
2013-06-02 21:48:27.116000,Mother,-84
2013-06-02 21:49:23.257000,Mother,-88
2013-06-02 21:50:24.187000,Mother,-84
2013-06-02 21:51:24.898000,Mother,-87
2013-06-02 21:52:28.693000,Mother,-86
2013-06-02 21:53:23.499000,Mother,-89
2013-06-02 21:54:25.089000,Mother,-88
2013-06-02 21:55:27.797000,Mother,-89
2013-06-02 21:56:23.905000,Mother,-85
2013-06-02 21:57:24.259000,Mother,-85
2013-06-02 21:58:23.117000,Mother,-86
2013-06-02 21:59:24.699000,Mother,-85
2013-06-02 22:00:23.055000,Mother,-87
2013-06-02 22:01:27.435000,Mother,-85
2013-06-02 22:02:27.175000,Mother,-86
2013-06-02 22:04:24.160000,Mother,-86
2013-06-02 22:05:24.637000,Mother,-86
2013-06-02 22:06:23.042000,Mother,-88
2013-06-02 22:07:22.941000,Mother,-86
2013-06-02 22:08:45.041000,Mother,-86
2013-06-02 22:09:45.178000,Mother,-86
2013-06-02 22:10:45.005000,Mother,-90
2013-06-02 22:11:47.916000,Mother,-85
2013-06-02 22:12:45.649000,Mother,-86
2013-06-02 22:13:43.344000,Mother,-84
2013-06-02 22:14:45.918000,Mother,-87
2013-06-02 22:15:45.729000,Mother,-85
2013-06-02 22:16:45.784000,Mother,-85
2013-06-02 22:17:45.518000,Mother,-85
2013-06-02 22:18:47.759000,Mother,-87
2013-06-02 22:19:43.675000,Mother,-83
2013-06-02 22:20:44.847000,Mother,-84
2013-06-02 22:21:43.516000,Mother,-88
2013-06-02 22:22:45.594000,Mother,-86
2013-06-02 22:23:48.674000,Mother,-88
2013-06-02 22:24:45.721000,Mother,-86
2013-06-02 22:25:46.407000,Mother,-88
2013-06-02 22:26:48.335000,Mother,-87
2013-06-02 22:27:46.306000,Mother,-87
2013-06-02 22:28:46.730000,Mother,-87
2013-06-02 22:29:43.098000,Mother,-87
2013-06-02 22:30:43.208000,Mother,-85
2013-06-02 22:31:24.950000,Mother,-87
2013-06-02 22:33:58.600000,Mother,-85
2013-06-02 22:34:55.126000,Mother,-89
2013-06-02 22:35:58.454000,Mother,-88
2013-06-02 22:36:55.683000,Mother,-86
2013-06-02 22:37:53.896000,Mother,-87
2013-06-02 22:38:55.605000,Mother,-87
2013-06-02 22:40:00.684000,Mother,-84
2013-06-02 22:40:58.750000,Mother,-88
2013-06-02 22:41:53.845000,Mother,-87
2013-06-02 22:42:56.279000,Mother,-85
2013-06-02 22:43:55.457000,Mother,-84
2013-06-02 22:44:55.874000,Mother,-86
2013-06-02 22:45:57.955000,Mother,-87
2013-06-02 22:46:54.811000,Mother,-87
2013-06-02 22:47:54.569000,Mother,-89
2013-06-02 22:48:55.330000,Mother,-85
2013-06-02 22:50:54.521000,Mother,-90
2013-06-02 22:51:58.544000,Mother,-89
2013-06-02 22:52:55.369000,Mother,-85
2013-06-02 22:53:58.375000,Mother,-87
2013-06-02 22:55:01.129000,Mother,-87
2013-06-02 22:55:57.897000,Mother,-87
2013-06-02 22:57:02.265000,Mother,-89
2013-06-02 22:57:57.005000,Mother,-88
2013-06-02 22:58:57.996000,Mother,-83
2013-06-02 22:59:56.144000,Mother,-83
2013-06-02 23:00:57.925000,Mother,-87
2013-06-02 23:01:55.600000,Mother,-89
2013-06-02 23:03:01.504000,Mother,-88
2013-06-02 23:03:58.276000,Mother,-86
2013-06-02 23:04:57.792000,Mother,-84
2013-06-02 23:05:55.751000,Mother,-87
2013-06-02 23:07:58.434000,Mother,-90
2013-06-02 23:08:56.274000,Mother,-86
2013-06-02 23:09:53.652000,Mother,-84
2013-06-02 23:10:56.238000,Mother,-83
2013-06-02 23:11:56.066000,Mother,-84
2013-06-02 23:12:57.835000,Mother,-90
2013-06-02 23:14:56.394000,Mother,-85
2013-06-02 23:15:55.605000,Mother,-87
2013-06-02 23:16:58.147000,Mother,-87
2013-06-02 23:17:54.924000,Mother,-87
2013-06-02 23:19:16.247000,Mother,-87
2013-06-02 23:20:15.009000,Mother,-90
2013-06-02 23:21:16.357000,Mother,-86
2013-06-02 23:21:54.869000,Mother,-87
2013-06-02 23:22:58.548000,Mother,-87
2013-06-02 23:23:55.634000,Mother,-88
2013-06-02 23:24:55.517000,Mother,-85
2013-06-02 23:25:58.315000,Mother,-84
2013-06-02 23:26:58.685000,Mother,-88
2013-06-02 23:27:59.399000,Mother,-86
2013-06-02 23:28:55.553000,Mother,-87
2013-06-02 23:29:57.975000,Mother,-83
2013-06-02 23:31:58.496000,Mother,-88
2013-06-02 23:32:56.401000,Mother,-88
2013-06-02 23:33:59.496000,Mother,-87
2013-06-02 23:34:56.856000,Mother,-88
2013-06-02 23:35:55.254000,Mother,-85
2013-06-02 23:37:02.743000,Mother,-88
2013-06-02 23:38:02.566000,Mother,-86
2013-06-02 23:38:55.857000,Mother,-86
2013-06-02 23:39:56.017000,Mother,-85
2013-06-02 23:40:58.286000,Mother,-87
2013-06-02 23:42:03.752000,Mother,-84
2013-06-02 23:42:59.046000,Mother,-88
2013-06-02 23:43:57.955000,Mother,-85
2013-06-02 23:45:03.700000,Mother,-87
2013-06-02 23:45:55.617000,Mother,-86
2013-06-02 23:46:55.596000,Mother,-87
2013-06-02 23:47:55.564000,Mother,-87
2013-06-02 23:48:56.114000,Mother,-85
2013-06-02 23:49:55.875000,Mother,-85
2013-06-02 23:50:58.504000,Mother,-85
2013-06-02 23:51:55.824000,Mother,-86
2013-06-02 23:52:58.750000,Mother,-86
2013-06-02 23:53:55.561000,Mother,-87
2013-06-02 23:54:55.894000,Mother,-88
2013-06-02 23:55:58.104000,Mother,-89
2013-06-02 23:56:58.484000,Mother,-88
2013-06-02 23:58:57.875000,Mother,-87
2013-06-02 23:59:57.999000,Mother,-84
2013-06-03 00:00:55.225000,Mother,-87
2013-06-03 00:02:00.401000,Mother,-87
2013-06-03 00:02:56.657000,Mother,-87
2013-06-03 00:03:55.574000,Mother,-90
2013-06-03 00:04:58.185000,Mother,-87
2013-06-03 00:05:55.295000,Mother,-85
2013-06-03 00:05:58.395000,Mother,-86
2013-06-03 00:07:01.185000,Mother,-87
2013-06-03 00:07:55.354000,Mother,-87
2013-06-03 00:08:58.525000,Mother,-86
2013-06-03 00:10:03.421000,Mother,-85
2013-06-03 00:11:01.404000,Mother,-88
2013-06-03 00:11:55.602000,Mother,-85
2013-06-03 00:12:55.671000,Mother,-86
2013-06-03 00:13:57.519000,Mother,-85
2013-06-03 00:15:03.205000,Mother,-85
2013-06-03 00:15:57.055000,Mother,-88
2013-06-03 00:16:55.478000,Mother,-87
2013-06-03 00:17:55.814000,Mother,-84
2013-06-03 00:18:55.341000,Mother,-86
2013-06-03 00:20:57.999000,Mother,-88
2013-06-03 00:21:58.466000,Mother,-86
2013-06-03 00:22:54.618000,Mother,-84
2013-06-03 00:23:57.926000,Mother,-89
2013-06-03 00:24:55.624000,Mother,-83
2013-06-03 00:26:58.495000,Mother,-84
2013-06-03 00:27:55.837000,Mother,-84
2013-06-03 00:28:55.238000,Mother,-86
2013-06-03 00:29:58.646000,Mother,-85
2013-06-03 00:30:58.105000,Mother,-86
2013-06-03 00:31:59.616000,Mother,-87
2013-06-03 00:32:57.946000,Mother,-93
2013-06-03 00:33:55.387000,Mother,-84
2013-06-03 00:34:56.061000,Mother,-85
2013-06-03 00:35:57.665000,Mother,-88
2013-06-03 00:37:57.901000,Mother,-86
2013-06-03 00:38:55.970000,Mother,-85
2013-06-03 00:39:55.740000,Mother,-87
2013-06-03 00:40:57.984000,Mother,-86
2013-06-03 00:41:57.786000,Mother,-86
2013-06-03 00:42:55.424000,Mother,-85
2013-06-03 00:43:56.077000,Mother,-90
2013-06-03 00:44:56.784000,Mother,-84
2013-06-03 00:45:55.689000,Mother,-82
2013-06-03 00:46:58.235000,Mother,-86
2013-06-03 00:47:57.285000,Mother,-87
2013-06-03 00:48:55.628000,Mother,-88
2013-06-03 00:49:57.810000,Mother,-87
2013-06-03 00:51:01.136000,Mother,-85
2013-06-03 00:51:55.708000,Mother,-87
2013-06-03 00:52:55.826000,Mother,-87
2013-06-03 00:53:56.317000,Mother,-83
2013-06-03 00:55:15.376000,Mother,-87
2013-06-03 00:56:15.567000,Mother,-83
2013-06-03 00:57:18.426000,Mother,-86
2013-06-03 00:57:18.505000,Mother,-84
2013-06-03 00:58:19.426000,Mother,-86
2013-06-03 00:59:17.166000,Mother,-87
2013-06-03 01:00:16.150000,Mother,-87
2013-06-03 01:01:16.009000,Mother,-83
2013-06-03 01:02:16.519000,Mother,-85
2013-06-03 01:03:18.565000,Mother,-85
2013-06-03 01:04:18.624000,Mother,-86
2013-06-03 01:05:16.038000,Mother,-83
2013-06-03 01:06:15.894000,Mother,-87
2013-06-03 01:07:18.667000,Mother,-86
2013-06-03 01:08:18.984000,Mother,-87
2013-06-03 01:09:16.170000,Mother,-83
2013-06-03 01:10:16.329000,Mother,-86
2013-06-03 01:11:18.691000,Mother,-87
2013-06-03 01:12:14.879000,Mother,-83
2013-06-03 01:13:16.015000,Mother,-83
2013-06-03 01:14:17.336000,Mother,-83
2013-06-03 01:16:18.985000,Mother,-86
2013-06-03 01:17:15.644000,Mother,-85
2013-06-03 01:18:18.765000,Mother,-85
2013-06-03 01:19:18.414000,Mother,-84
2013-06-03 01:20:18.250000,Mother,-84
2013-06-03 01:21:16.126000,Mother,-87
2013-06-03 01:22:18.343000,Mother,-86
2013-06-03 01:23:16.514000,Mother,-83
2013-06-03 01:23:19.215000,Mother,-86
2013-06-03 01:24:19.554000,Mother,-86
2013-06-03 01:25:18.274000,Mother,-84
2013-06-03 01:26:18.495000,Mother,-85
2013-06-03 01:28:18.330000,Mother,-87
2013-06-03 01:29:15.974000,Mother,-85
2013-06-03 01:31:14.738000,Mother,-85
2013-06-03 01:32:18.330000,Mother,-85
2013-06-03 01:33:16.214000,Mother,-84
2013-06-03 01:36:05.805000,Mother,-84
2013-06-03 01:37:02.989000,Mother,-86
2013-06-03 01:38:08.325000,Mother,-83
2013-06-03 01:39:06.111000,Mother,-89
2013-06-03 01:40:06.096000,Mother,-84
2013-06-03 01:41:03.325000,Mother,-87
2013-06-03 01:43:03.479000,Mother,-83
2013-06-03 01:44:05.851000,Mother,-88
2013-06-03 01:45:08.473000,Mother,-89
2013-06-03 01:46:03.328000,Mother,-86
2013-06-03 01:47:05.627000,Mother,-84
2013-06-03 01:48:08.374000,Mother,-84
2013-06-03 01:49:06.008000,Mother,-84
2013-06-03 01:50:06.531000,Mother,-84
2013-06-03 01:51:04.265000,Mother,-84
2013-06-03 01:52:05.789000,Mother,-93
2013-06-03 01:53:03.341000,Mother,-87
2013-06-03 01:54:03.409000,Mother,-86
2013-06-03 01:55:04.449000,Mother,-82
2013-06-03 01:56:05.285000,Mother,-86
2013-06-03 01:57:10.360000,Mother,-82
2013-06-03 01:58:03.303000,Mother,-84
2013-06-03 01:59:03.861000,Mother,-86
2013-06-03 02:00:05.998000,Mother,-86
2013-06-03 02:01:07.036000,Mother,-90
2013-06-03 02:02:08.941000,Mother,-82
2013-06-03 02:03:06.285000,Mother,-84
2013-06-03 02:04:08.897000,Mother,-90
2013-06-03 02:04:08.909000,Mother,-83
2013-06-03 02:06:10.550000,Mother,-85
2013-06-03 02:07:08.985000,Mother,-85
2013-06-03 02:08:03.941000,Mother,-97
2013-06-03 02:08:03.944000,Mother,-84
2013-06-03 02:09:05.984000,Mother,-89
2013-06-03 02:09:05.996000,Mother,-81
2013-06-03 02:10:06.116000,Mother,-84
2013-06-03 02:12:05.170000,Mother,-83
2013-06-03 02:13:03.476000,Mother,-83
2013-06-03 02:14:06.096000,Mother,-83
2013-06-03 02:15:03.375000,Mother,-83
2013-06-03 02:16:05.711000,Mother,-86
2013-06-03 02:17:11.391000,Mother,-85
2013-06-03 02:18:03.351000,Mother,-83
2013-06-03 02:19:03.254000,Mother,-81
2013-06-03 02:20:04.949000,Mother,-85
2013-06-03 02:22:05.295000,Mother,-86
2013-06-03 02:23:08.726000,Mother,-91
2013-06-03 02:24:04.901000,Mother,-89
2013-06-03 02:25:05.581000,Mother,-87
2013-06-03 02:27:08.277000,Mother,-90
2013-06-03 02:28:08.056000,Mother,-94
2013-06-03 02:30:08.533000,Mother,-88
2013-06-03 02:31:06.705000,Mother,-92
2013-06-03 02:34:08.577000,Mother,-84
2013-06-03 02:35:03.559000,Mother,-95
2013-06-03 02:36:10.727000,Mother,-89
2013-06-03 02:38:29.666000,Mother,-95
2013-06-03 02:38:29.895000,Mother,-92
2013-06-03 02:39:24.565000,Mother,-91
2013-06-03 02:40:26.754000,Mother,-95
2013-06-03 02:41:31.694000,Mother,-87
2013-06-03 02:42:25.796000,Mother,-84
2013-06-03 02:43:25.336000,Mother,-88
2013-06-03 02:44:32.216000,Mother,-83
2013-06-03 02:45:28.215000,Mother,-90
2013-06-03 02:46:27.209000,Mother,-82
2013-06-03 02:47:27.979000,Mother,-83
2013-06-03 02:48:26.464000,Mother,-88
2013-06-03 02:50:30.116000,Mother,-83
2013-06-03 02:51:30.505000,Mother,-82
2013-06-03 02:52:32.115000,Mother,-89
2013-06-03 02:53:24.954000,Mother,-84
2013-06-03 02:54:25.377000,Mother,-79
2013-06-03 02:55:26.365000,Mother,-79
2013-06-03 02:56:24.510000,Mother,-76
2013-06-03 02:57:25.156000,Mother,-84
2013-06-03 02:58:27.433000,Mother,-91
2013-06-03 02:58:27.825000,Mother,-89
2013-06-03 02:59:33.477000,Mother,-92
2013-06-03 03:00:30.164000,Mother,-84
2013-06-03 03:01:24.489000,Mother,-87
2013-06-03 03:02:29.834000,Mother,-87
2013-06-03 03:03:47.051000,Mother,-88
2013-06-03 03:06:06.909000,Mother,-81
2013-06-03 03:07:02.897000,Mother,-77
2013-06-03 03:08:29.642000,Mother,-79
2013-06-03 03:09:29.376000,Mother,-77
2013-06-03 03:10:23.665000,Mother,-81
2013-06-03 03:11:25.198000,Mother,-87
2013-06-03 03:12:24.499000,Mother,-88
2013-06-03 03:13:24.527000,Mother,-82
2013-06-03 03:14:24.866000,Mother,-80
2013-06-03 03:15:27.485000,Mother,-87
2013-06-03 03:16:29.574000,Mother,-88
2013-06-03 03:17:24.564000,Mother,-79
2013-06-03 03:18:26.955000,Mother,-79
2013-06-03 03:19:22.426000,Mother,-109
2013-06-03 03:20:27.369000,Mother,-78
2013-06-03 03:21:24.990000,Mother,-79
2013-06-03 03:22:22.290000,Mother,-109
2013-06-03 03:23:27.693000,Mother,-76
2013-06-03 03:24:24.622000,Mother,-79
2013-06-03 03:25:27.404000,Mother,-77
2013-06-03 03:27:22.735000,Mother,-106
2013-06-03 03:28:24.140000,Mother,-77
2013-06-03 03:29:26.134000,Mother,-77
2013-06-03 03:30:27.186000,Mother,-79
2013-06-03 03:31:23.910000,Mother,-88
2013-06-03 03:32:26.234000,Mother,-95
2013-06-03 03:33:27.777000,Mother,-91
2013-06-03 03:34:24.755000,Mother,-82
2013-06-03 03:35:23.830000,Mother,-83
2013-06-03 03:36:25.518000,Mother,-83
2013-06-03 03:37:28.969000,Mother,-87
2013-06-03 03:38:27.503000,Mother,-83
2013-06-03 03:39:23.375000,Mother,-85
2013-06-03 03:40:26.205000,Mother,-84
2013-06-03 03:41:24.397000,Mother,-86
2013-06-03 03:42:27.195000,Mother,-82
2013-06-03 03:43:24.689000,Mother,-87
2013-06-03 03:45:24.126000,Mother,-87
2013-06-03 03:46:32.454000,Mother,-83
2013-06-03 03:47:24.597000,Mother,-87
2013-06-03 03:48:27.587000,Mother,-89
2013-06-03 03:49:27.185000,Mother,-85
2013-06-03 03:50:29.626000,Mother,-87
2013-06-03 03:51:49.672000,Mother,-88
2013-06-03 03:52:48.626000,Mother,-92
